,,,Relevant Functions,,,,,,,,,,,KD Entry Point,,,,,,,,,,,SMem Handling,,,,,,,,,,
AWS INF,aws,57.5,635,8,98.74,5,99.21,73.33,8,3,0.3750,1.0000,0.5455,635,12,98.11,11,98.27,90.00,12,3,0.2143,1.0000,0.3529,635,18,97.17,14,97.80,81.67,18,3,0.1667,1.0000,0.2857
AWS INF,aws,60,635,8,98.74,5,99.21,73.33,8,3,0.3750,1.0000,0.5455,635,12,98.11,11,98.27,90.00,12,3,0.2143,1.0000,0.3529,635,18,97.17,14,97.80,81.67,18,3,0.1667,1.0000,0.2857
AWS INF,aws,62.5,635,8,98.74,5,99.21,73.33,7,3,0.4286,1.0000,0.6000,635,12,98.11,11,98.27,90.00,11,3,0.2308,1.0000,0.3750,635,18,97.17,14,97.80,81.67,18,3,0.1667,1.0000,0.2857
AWS INF,aws,65,635,8,98.74,5,99.21,73.33,7,3,0.4286,1.0000,0.6000,635,12,98.11,11,98.27,90.00,11,3,0.2308,1.0000,0.3750,635,18,97.17,14,97.80,81.67,18,3,0.1667,1.0000,0.2857
AWS INF,aws,67.5,635,8,98.74,5,99.21,73.33,7,3,0.4286,1.0000,0.6000,635,12,98.11,11,98.27,90.00,11,3,0.2308,1.0000,0.3750,635,18,97.17,14,97.80,81.67,18,3,0.1667,1.0000,0.2857
AWS INF,aws,70,635,8,98.74,5,99.21,73.33,7,3,0.4286,1.0000,0.6000,635,12,98.11,11,98.27,90.00,11,3,0.2308,1.0000,0.3750,635,18,97.17,14,97.80,81.67,18,3,0.1667,1.0000,0.2857
AWS INF,aws,72.5,635,8,98.74,5,99.21,73.33,1,1,1.0000,0.3333,0.5000,635,12,98.11,11,98.27,90.00,11,3,0.2308,1.0000,0.3750,635,18,97.17,14,97.80,81.67,16,3,0.1875,1.0000,0.3158
AWS INF,aws,75,635,8,98.74,5,99.21,73.33,1,1,1.0000,0.3333,0.5000,635,12,98.11,11,98.27,90.00,11,3,0.2308,1.0000,0.3750,635,18,97.17,14,97.80,81.67,16,3,0.1875,1.0000,0.3158
AWS INF,aws,77.5,635,8,98.74,5,99.21,73.33,1,1,1.0000,0.3333,0.5000,635,12,98.11,11,98.27,90.00,11,3,0.2308,1.0000,0.3750,635,18,97.17,14,97.80,81.67,16,3,0.1875,1.0000,0.3158
AWS INF,aws,80,635,8,98.74,5,99.21,73.33,1,1,1.0000,0.3333,0.5000,635,12,98.11,11,98.27,90.00,11,3,0.2308,1.0000,0.3750,635,18,97.17,14,97.80,81.67,16,3,0.1875,1.0000,0.3158
AWS INF,aws,82.5,635,8,98.74,5,99.21,73.33,0,0,0.0000,0.0000,0.0000,635,12,98.11,11,98.27,90.00,9,3,0.2727,1.0000,0.4286,635,18,97.17,14,97.80,81.67,9,1,0.1111,0.3333,0.1667
AWS INF,aws,85,635,8,98.74,5,99.21,73.33,0,0,0.0000,0.0000,0.0000,635,12,98.11,11,98.27,90.00,9,3,0.2727,1.0000,0.4286,635,18,97.17,14,97.80,81.67,9,1,0.1111,0.3333,0.1667
AWS INF,aws,87.5,635,8,98.74,5,99.21,73.33,0,0,0.0000,0.0000,0.0000,635,12,98.11,11,98.27,90.00,9,3,0.2727,1.0000,0.4286,635,18,97.17,14,97.80,81.67,8,0,0.0000,0.0000,0.0000
AWS INF,aws,90,635,8,98.74,5,99.21,73.33,0,0,0.0000,0.0000,0.0000,635,12,98.11,11,98.27,90.00,9,3,0.2727,1.0000,0.4286,635,18,97.17,14,97.80,81.67,8,0,0.0000,0.0000,0.0000
AWS INF,aws,92.5,635,8,98.74,5,99.21,73.33,0,0,0.0000,0.0000,0.0000,635,12,98.11,11,98.27,90.00,4,0,0.0000,0.0000,0.0000,635,18,97.17,14,97.80,81.67,5,0,0.0000,0.0000,0.0000
AWS INF,aws,95,635,8,98.74,5,99.21,73.33,0,0,0.0000,0.0000,0.0000,635,12,98.11,11,98.27,90.00,4,0,0.0000,0.0000,0.0000,635,18,97.17,14,97.80,81.67,5,0,0.0000,0.0000,0.0000
AWS INF,aws,97.5,635,8,98.74,5,99.21,73.33,0,0,0.0000,0.0000,0.0000,635,12,98.11,11,98.27,90.00,4,0,0.0000,0.0000,0.0000,635,18,97.17,14,97.80,81.67,5,0,0.0000,0.0000,0.0000
AWS INF,aws,100,635,8,98.74,5,99.21,73.33,0,0,0.0000,0.0000,0.0000,635,12,98.11,11,98.27,90.00,4,0,0.0000,0.0000,0.0000,635,18,97.17,14,97.80,81.67,5,0,0.0000,0.0000,0.0000
